,note,octave,dynamics,string,reference,klass,semitone,pitch_reference,microphone,filename,pack_filename,pack_name,pack_description,class,class_num,scale
546,A,5.0,,1.0,0,bad-pitch-errors,69.0,442.0,akg,GoodSounds/violin_raquel_pitch_stability/akg/0061.wav,0061.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
547,A,5.0,,1.0,0,bad-pitch-errors,69.0,442.0,neumann,GoodSounds/violin_raquel_pitch_stability/neumann/0061.wav,0061.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
548,A#,5.0,,1.0,0,bad-pitch-errors,70.0,442.0,akg,GoodSounds/violin_raquel_pitch_stability/akg/0062.wav,0062.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
549,A#,5.0,,1.0,0,bad-pitch-errors,70.0,442.0,neumann,GoodSounds/violin_raquel_pitch_stability/neumann/0062.wav,0062.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
550,B,5.0,,1.0,0,bad-pitch-errors,71.0,442.0,akg,GoodSounds/violin_raquel_pitch_stability/akg/0063.wav,0063.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
551,B,5.0,,1.0,0,bad-pitch-errors,71.0,442.0,neumann,GoodSounds/violin_raquel_pitch_stability/neumann/0063.wav,0063.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
552,C,6.0,,1.0,0,bad-pitch-errors,72.0,442.0,akg,GoodSounds/violin_raquel_pitch_stability/akg/0064.wav,0064.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
553,C,6.0,,1.0,0,bad-pitch-errors,72.0,442.0,neumann,GoodSounds/violin_raquel_pitch_stability/neumann/0064.wav,0064.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
554,C#,6.0,,1.0,0,bad-pitch-errors,73.0,442.0,akg,GoodSounds/violin_raquel_pitch_stability/akg/0065.wav,0065.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
555,C#,6.0,,1.0,0,bad-pitch-errors,73.0,442.0,neumann,GoodSounds/violin_raquel_pitch_stability/neumann/0065.wav,0065.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
556,D,6.0,,1.0,0,bad-pitch-errors,74.0,442.0,akg,GoodSounds/violin_raquel_pitch_stability/akg/0066.wav,0066.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
557,D,6.0,,1.0,0,bad-pitch-errors,74.0,442.0,neumann,GoodSounds/violin_raquel_pitch_stability/neumann/0066.wav,0066.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
558,D#,6.0,,1.0,0,bad-pitch-errors,75.0,442.0,akg,GoodSounds/violin_raquel_pitch_stability/akg/0067.wav,0067.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
559,D#,6.0,,1.0,0,bad-pitch-errors,75.0,442.0,neumann,GoodSounds/violin_raquel_pitch_stability/neumann/0067.wav,0067.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
560,E,6.0,,1.0,0,bad-pitch-errors,76.0,442.0,akg,GoodSounds/violin_raquel_pitch_stability/akg/0068.wav,0068.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
561,E,6.0,,1.0,0,bad-pitch-errors,76.0,442.0,neumann,GoodSounds/violin_raquel_pitch_stability/neumann/0068.wav,0068.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
562,F,6.0,,1.0,0,bad-pitch-errors,77.0,442.0,akg,GoodSounds/violin_raquel_pitch_stability/akg/0069.wav,0069.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
563,F,6.0,,1.0,0,bad-pitch-errors,77.0,442.0,neumann,GoodSounds/violin_raquel_pitch_stability/neumann/0069.wav,0069.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
564,F#,6.0,,1.0,0,bad-pitch-errors,78.0,442.0,akg,GoodSounds/violin_raquel_pitch_stability/akg/0070.wav,0070.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
565,F#,6.0,,1.0,0,bad-pitch-errors,78.0,442.0,neumann,GoodSounds/violin_raquel_pitch_stability/neumann/0070.wav,0070.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
566,G,6.0,,1.0,0,bad-pitch-errors,79.0,442.0,akg,GoodSounds/violin_raquel_pitch_stability/akg/0071.wav,0071.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
567,G,6.0,,1.0,0,bad-pitch-errors,79.0,442.0,neumann,GoodSounds/violin_raquel_pitch_stability/neumann/0071.wav,0071.wav,violin_raquel_pitch_stability,Notes to measure pitch stability,bad-pitch,2,False
568,G,3.0,,4.0,0,bad-timbre-errors,43.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0000.wav,0000.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
569,G,3.0,,4.0,0,bad-timbre-errors,43.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0000.wav,0000.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
570,G#,3.0,,4.0,0,bad-timbre-errors,44.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0001.wav,0001.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
571,G#,3.0,,4.0,0,bad-timbre-errors,44.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0001.wav,0001.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
572,A,3.0,,4.0,0,bad-timbre-errors,45.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0002.wav,0002.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
573,A,3.0,,4.0,0,bad-timbre-errors,45.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0002.wav,0002.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
574,A#,3.0,,4.0,0,bad-timbre-errors,46.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0003.wav,0003.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
575,A#,3.0,,4.0,0,bad-timbre-errors,46.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0003.wav,0003.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
576,B,3.0,,4.0,0,bad-timbre-errors,47.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0004.wav,0004.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
577,B,3.0,,4.0,0,bad-timbre-errors,47.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0004.wav,0004.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
578,C,4.0,,4.0,0,bad-timbre-errors,48.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0005.wav,0005.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
579,C,4.0,,4.0,0,bad-timbre-errors,48.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0005.wav,0005.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
580,C#,4.0,,4.0,0,bad-timbre-errors,49.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0006.wav,0006.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
581,C#,4.0,,4.0,0,bad-timbre-errors,49.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0006.wav,0006.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
582,D,4.0,,3.0,0,bad-timbre-errors,50.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0007.wav,0007.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
583,D,4.0,,3.0,0,bad-timbre-errors,50.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0007.wav,0007.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
584,D#,4.0,,3.0,0,bad-timbre-errors,51.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0008.wav,0008.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
585,D#,4.0,,3.0,0,bad-timbre-errors,51.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0008.wav,0008.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
586,E,4.0,,3.0,0,bad-timbre-errors,52.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0009.wav,0009.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
587,E,4.0,,3.0,0,bad-timbre-errors,52.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0009.wav,0009.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
588,F,4.0,,3.0,0,bad-timbre-errors,53.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0010.wav,0010.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
589,F,4.0,,3.0,0,bad-timbre-errors,53.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0010.wav,0010.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
590,F#,4.0,,3.0,0,bad-timbre-errors,54.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0011.wav,0011.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
591,F#,4.0,,3.0,0,bad-timbre-errors,54.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0011.wav,0011.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
592,G,4.0,,3.0,0,bad-timbre-errors,55.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0012.wav,0012.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
593,G,4.0,,3.0,0,bad-timbre-errors,55.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0012.wav,0012.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
594,G#,4.0,,3.0,0,bad-timbre-errors,56.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0013.wav,0013.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
595,G#,4.0,,3.0,0,bad-timbre-errors,56.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0013.wav,0013.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
596,A,4.0,,2.0,0,bad-timbre-errors,57.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0014.wav,0014.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
597,A,4.0,,2.0,0,bad-timbre-errors,57.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0014.wav,0014.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
598,A#,4.0,,2.0,0,bad-timbre-errors,58.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0015.wav,0015.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
599,A#,4.0,,2.0,0,bad-timbre-errors,58.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0015.wav,0015.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
600,B,4.0,,2.0,0,bad-timbre-errors,59.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0016.wav,0016.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
601,B,4.0,,2.0,0,bad-timbre-errors,59.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0016.wav,0016.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
602,C,5.0,,2.0,0,bad-timbre-errors,60.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0017.wav,0017.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
603,C,5.0,,2.0,0,bad-timbre-errors,60.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0017.wav,0017.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
604,C#,5.0,,2.0,0,bad-timbre-errors,61.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0018.wav,0018.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
605,C#,5.0,,2.0,0,bad-timbre-errors,61.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0018.wav,0018.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
606,D,5.0,,2.0,0,bad-timbre-errors,62.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0019.wav,0019.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
607,D,5.0,,2.0,0,bad-timbre-errors,62.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0019.wav,0019.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
608,D#,5.0,,2.0,0,bad-timbre-errors,63.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0020.wav,0020.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
609,D#,5.0,,2.0,0,bad-timbre-errors,63.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0020.wav,0020.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
610,E,5.0,,1.0,0,bad-timbre-errors,64.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0021.wav,0021.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
611,E,5.0,,1.0,0,bad-timbre-errors,64.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0021.wav,0021.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
612,F,5.0,,1.0,0,bad-timbre-errors,65.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0022.wav,0022.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
613,F,5.0,,1.0,0,bad-timbre-errors,65.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0022.wav,0022.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
614,F#,5.0,,1.0,0,bad-timbre-errors,66.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0023.wav,0023.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
615,F#,5.0,,1.0,0,bad-timbre-errors,66.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0023.wav,0023.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
616,G,5.0,,1.0,0,bad-timbre-errors,67.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0024.wav,0024.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
617,G,5.0,,1.0,0,bad-timbre-errors,67.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0024.wav,0024.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
618,G#,5.0,,1.0,0,bad-timbre-errors,68.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0025.wav,0025.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
619,G#,5.0,,1.0,0,bad-timbre-errors,68.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0025.wav,0025.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
620,A,5.0,,1.0,0,bad-timbre-errors,69.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0026.wav,0026.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
621,A,5.0,,1.0,0,bad-timbre-errors,69.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0026.wav,0026.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
622,A#,5.0,,1.0,0,bad-timbre-errors,70.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0027.wav,0027.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
623,A#,5.0,,1.0,0,bad-timbre-errors,70.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0027.wav,0027.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
624,B,5.0,,1.0,0,bad-timbre-errors,71.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0028.wav,0028.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
625,B,5.0,,1.0,0,bad-timbre-errors,71.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0028.wav,0028.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
626,C,6.0,,1.0,0,bad-timbre-errors,72.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0029.wav,0029.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
627,C,6.0,,1.0,0,bad-timbre-errors,72.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0029.wav,0029.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
628,C#,6.0,,1.0,0,bad-timbre-errors,73.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0030.wav,0030.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
629,C#,6.0,,1.0,0,bad-timbre-errors,73.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0030.wav,0030.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
630,D,6.0,,1.0,0,bad-timbre-errors,74.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0031.wav,0031.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
631,D,6.0,,1.0,0,bad-timbre-errors,74.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0031.wav,0031.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
632,D#,6.0,,1.0,0,bad-timbre-errors,75.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0032.wav,0032.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
633,D#,6.0,,1.0,0,bad-timbre-errors,75.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0032.wav,0032.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
634,E,6.0,,1.0,0,bad-timbre-errors,76.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0033.wav,0033.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
635,E,6.0,,1.0,0,bad-timbre-errors,76.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0033.wav,0033.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
636,F,6.0,,1.0,0,bad-timbre-errors,77.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0034.wav,0034.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
637,F,6.0,,1.0,0,bad-timbre-errors,77.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0034.wav,0034.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
638,F#,6.0,,1.0,0,bad-timbre-errors,78.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0035.wav,0035.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
639,F#,6.0,,1.0,0,bad-timbre-errors,78.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0035.wav,0035.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
640,G,6.0,,1.0,0,bad-timbre-errors,79.0,442.0,akg,GoodSounds/violin_raquel_timbre_stability/akg/0036.wav,0036.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
641,G,6.0,,1.0,0,bad-timbre-errors,79.0,442.0,neumann,GoodSounds/violin_raquel_timbre_stability/neumann/0036.wav,0036.wav,violin_raquel_timbre_stability,Notes to measure timbre stability,bad-timbre,3,False
642,G,3.0,,4.0,0,bad-richness-bridge,43.0,442.0,akg,GoodSounds/violin_raquel_richness/akg/0000.wav,0000.wav,violin_raquel_richness,Notes to measure timbre richness,bad-richness,4,False
643,G,3.0,,4.0,0,bad-richness-bridge,43.0,442.0,neumann,GoodSounds/violin_raquel_richness/neumann/0000.wav,0000.wav,violin_raquel_richness,Notes to measure timbre richness,bad-richness,4,False
644,G#,3.0,,4.0,0,bad-richness-bridge,44.0,442.0,akg,GoodSounds/violin_raquel_richness/akg/0001.wav,0001.wav,violin_raquel_richness,Notes to measure timbre richness,bad-richness,4,False
645,G#,3.0,,4.0,0,bad-richness-bridge,44.0,442.0,neumann,GoodSounds/violin_raquel_richness/neumann/0001.wav,0001.wav,violin_raquel_richness,Notes to measure timbre richness,bad-richness,4,False
646,A,3.0,,4.0,0,bad-richness-bridge,45.0,442.0,akg,GoodSounds/violin_raquel_richness/akg/0002.wav,0002.wav,violin_raquel_richness,Notes to measure timbre richness,bad-richness,4,False
